STUDY_ID	SAMPLE_ID	MYC	BASP1
crc_msk_2017	P-0007389-T01-IM5	NA	NA
crc_msk_2017	P-0007391-T01-IM5	NA	NA
crc_msk_2017	P-0007405-T01-IM5	NA	NA
crc_msk_2017	P-0007410-T01-IM5	NA	NA
crc_msk_2017	P-0007414-T01-IM5	NA	NA
crc_msk_2017	P-0007419-T01-IM5	NA	NA
crc_msk_2017	P-0007483-T01-IM5	NA	NA
crc_msk_2017	P-0007486-T01-IM5	NA	NA
crc_msk_2017	P-0007488-T01-IM5	NA	NA
crc_msk_2017	P-0007489-T01-IM5	NA	NA
crc_msk_2017	P-0007490-T01-IM5	NA	NA
crc_msk_2017	P-0007495-T01-IM5	NA	NA
crc_msk_2017	P-0007511-T01-IM5	NA	NA
crc_msk_2017	P-0007541-T01-IM5	NA	NA
crc_msk_2017	P-0007548-T01-IM5	NA	NA
crc_msk_2017	P-0007550-T01-IM5	NA	NA
crc_msk_2017	P-0007554-T01-IM5	NA	NA
crc_msk_2017	P-0007555-T01-IM5	NA	NA
crc_msk_2017	P-0007560-T01-IM5	NA	NA
crc_msk_2017	P-0007567-T01-IM5	NA	NA
crc_msk_2017	P-0007581-T01-IM5	NA	NA
crc_msk_2017	P-0007584-T01-IM5	NA	NA
crc_msk_2017	P-0007586-T01-IM5	NA	NA
crc_msk_2017	P-0007588-T01-IM5	NA	NA
crc_msk_2017	P-0007590-T01-IM5	NA	NA
crc_msk_2017	P-0007591-T01-IM5	NA	NA
crc_msk_2017	P-0007592-T01-IM5	NA	NA
crc_msk_2017	P-0007593-T01-IM5	NA	NA
crc_msk_2017	P-0007596-T01-IM5	NA	NA
crc_msk_2017	P-0007600-T01-IM5	NA	NA
crc_msk_2017	P-0007602-T01-IM5	NA	NA
crc_msk_2017	P-0007631-T01-IM5	NA	NA
crc_msk_2017	P-0007632-T01-IM5	NA	NA
crc_msk_2017	P-0007637-T01-IM5	NA	NA
crc_msk_2017	P-0007645-T01-IM5	NA	NA
crc_msk_2017	P-0007654-T01-IM5	NA	NA
crc_msk_2017	P-0007657-T01-IM5	NA	NA
crc_msk_2017	P-0007664-T01-IM5	NA	NA
crc_msk_2017	P-0007669-T01-IM5	NA	NA
crc_msk_2017	P-0007676-T01-IM5	NA	NA
crc_msk_2017	P-0007683-T01-IM5	NA	NA
crc_msk_2017	P-0007686-T01-IM5	NA	NA
crc_msk_2017	P-0007688-T01-IM5	NA	NA
crc_msk_2017	P-0007691-T01-IM5	NA	NA
crc_msk_2017	P-0007698-T01-IM5	NA	NA
crc_msk_2017	P-0007739-T01-IM5	NA	NA
crc_msk_2017	P-0007740-T01-IM5	NA	NA
crc_msk_2017	P-0007746-T01-IM5	NA	NA
crc_msk_2017	P-0007771-T01-IM5	NA	NA
crc_msk_2017	P-0007774-T01-IM5	NA	NA
crc_msk_2017	P-0007781-T01-IM5	NA	NA
crc_msk_2017	P-0007793-T01-IM5	NA	NA
crc_msk_2017	P-0007804-T01-IM5	NA	NA
crc_msk_2017	P-0007809-T01-IM5	NA	NA
crc_msk_2017	P-0007831-T01-IM5	NA	NA
crc_msk_2017	P-0007836-T01-IM5	NA	NA
crc_msk_2017	P-0007843-T01-IM5	NA	NA
crc_msk_2017	P-0007860-T01-IM5	NA	NA
crc_msk_2017	P-0007863-T01-IM5	NA	NA
crc_msk_2017	P-0007866-T01-IM5	NA	NA
crc_msk_2017	P-0007868-T01-IM5	NA	NA
crc_msk_2017	P-0007869-T01-IM5	NA	NA
crc_msk_2017	P-0007882-T01-IM5	NA	NA
crc_msk_2017	P-0007883-T01-IM5	NA	NA
crc_msk_2017	P-0007887-T01-IM5	NA	NA
crc_msk_2017	P-0007889-T01-IM5	NA	NA
crc_msk_2017	P-0007893-T01-IM5	NA	NA
crc_msk_2017	P-0007909-T01-IM5	NA	NA
crc_msk_2017	P-0007912-T01-IM5	NA	NA
crc_msk_2017	P-0007929-T01-IM5	NA	NA
crc_msk_2017	P-0007931-T01-IM5	NA	NA
crc_msk_2017	P-0007975-T01-IM5	NA	NA
crc_msk_2017	P-0007979-T01-IM5	NA	NA
crc_msk_2017	P-0007990-T01-IM5	NA	NA
crc_msk_2017	P-0007996-T01-IM5	NA	NA
crc_msk_2017	P-0007997-T01-IM5	NA	NA
crc_msk_2017	P-0007998-T01-IM5	NA	NA
crc_msk_2017	P-0007998-T02-IM5	NA	NA
crc_msk_2017	P-0007999-T01-IM5	NA	NA
crc_msk_2017	P-0008019-T01-IM5	NA	NA
crc_msk_2017	P-0008022-T02-IM5	NA	NA
crc_msk_2017	P-0008031-T01-IM5	NA	NA
crc_msk_2017	P-0008042-T01-IM5	NA	NA
crc_msk_2017	P-0008059-T01-IM5	NA	NA
crc_msk_2017	P-0008063-T01-IM5	NA	NA
crc_msk_2017	P-0008068-T01-IM5	NA	NA
crc_msk_2017	P-0008075-T01-IM5	NA	NA
crc_msk_2017	P-0008079-T01-IM5	NA	NA
crc_msk_2017	P-0008083-T01-IM5	NA	NA
crc_msk_2017	P-0008094-T01-IM5	NA	NA
crc_msk_2017	P-0008095-T01-IM5	NA	NA
crc_msk_2017	P-0008128-T01-IM5	NA	NA
crc_msk_2017	P-0008133-T01-IM5	NA	NA
crc_msk_2017	P-0008141-T01-IM5	NA	NA
crc_msk_2017	P-0008159-T01-IM5	NA	NA
crc_msk_2017	P-0008167-T01-IM5	NA	NA
crc_msk_2017	P-0008173-T01-IM5	NA	NA
crc_msk_2017	P-0008180-T01-IM5	NA	NA
crc_msk_2017	P-0008226-T02-IM5	NA	NA
crc_msk_2017	P-0008259-T01-IM5	NA	NA
crc_msk_2017	P-0008267-T01-IM5	NA	NA
crc_msk_2017	P-0008283-T01-IM5	NA	NA
crc_msk_2017	P-0008288-T01-IM5	NA	NA
crc_msk_2017	P-0008308-T01-IM5	NA	NA
crc_msk_2017	P-0008317-T01-IM5	NA	NA
crc_msk_2017	P-0008321-T01-IM5	NA	NA
crc_msk_2017	P-0008343-T01-IM5	NA	NA
crc_msk_2017	P-0008350-T02-IM5	NA	NA
crc_msk_2017	P-0008357-T01-IM5	NA	NA
crc_msk_2017	P-0008377-T01-IM5	NA	NA
crc_msk_2017	P-0008396-T01-IM5	NA	NA
crc_msk_2017	P-0008429-T01-IM5	NA	NA
crc_msk_2017	P-0008429-T02-IM5	NA	NA
crc_msk_2017	P-0008467-T01-IM5	NA	NA
crc_msk_2017	P-0008483-T01-IM5	NA	NA
crc_msk_2017	P-0008521-T01-IM5	NA	NA
crc_msk_2017	P-0008529-T01-IM5	NA	NA
crc_msk_2017	P-0008534-T01-IM5	NA	NA
crc_msk_2017	P-0008540-T01-IM5	NA	NA
crc_msk_2017	P-0008541-T01-IM5	NA	NA
crc_msk_2017	P-0008551-T01-IM5	NA	NA
crc_msk_2017	P-0008565-T01-IM5	NA	NA
crc_msk_2017	P-0008579-T01-IM5	NA	NA
crc_msk_2017	P-0008582-T01-IM5	NA	NA
crc_msk_2017	P-0008583-T01-IM5	NA	NA
crc_msk_2017	P-0008584-T01-IM5	NA	NA
crc_msk_2017	P-0008588-T01-IM5	NA	NA
crc_msk_2017	P-0008590-T01-IM5	NA	NA
crc_msk_2017	P-0008594-T01-IM5	NA	NA
crc_msk_2017	P-0008600-T01-IM5	NA	NA
crc_msk_2017	P-0008651-T01-IM5	NA	NA
crc_msk_2017	P-0008652-T01-IM5	NA	NA
crc_msk_2017	P-0008662-T01-IM5	NA	NA
crc_msk_2017	P-0008671-T01-IM5	NA	NA
crc_msk_2017	P-0008683-T01-IM5	NA	NA
crc_msk_2017	P-0008690-T01-IM5	NA	NA
crc_msk_2017	P-0008721-T01-IM5	NA	NA
crc_msk_2017	P-0008724-T01-IM5	NA	NA
crc_msk_2017	P-0008727-T01-IM5	NA	NA
crc_msk_2017	P-0008729-T01-IM5	NA	NA
crc_msk_2017	P-0008735-T01-IM5	NA	NA
crc_msk_2017	P-0008745-T01-IM5	NA	NA
crc_msk_2017	P-0008746-T01-IM5	NA	NA
crc_msk_2017	P-0008747-T01-IM5	NA	NA
crc_msk_2017	P-0008753-T01-IM5	NA	NA
crc_msk_2017	P-0008782-T01-IM5	NA	NA
crc_msk_2017	P-0008819-T01-IM5	NA	NA
crc_msk_2017	P-0008841-T01-IM5	NA	NA
crc_msk_2017	P-0008853-T01-IM5	NA	NA
crc_msk_2017	P-0008868-T01-IM5	NA	NA
crc_msk_2017	P-0008875-T01-IM5	NA	NA
crc_msk_2017	P-0008913-T01-IM5	NA	NA
crc_msk_2017	P-0008941-T01-IM5	NA	NA
crc_msk_2017	P-0009000-T01-IM5	NA	NA
crc_msk_2017	P-0009012-T01-IM5	NA	NA
crc_msk_2017	P-0009013-T02-IM5	NA	NA
crc_msk_2017	P-0009016-T01-IM5	NA	NA
crc_msk_2017	P-0009053-T01-IM5	NA	NA
crc_msk_2017	P-0009058-T01-IM5	NA	NA
crc_msk_2017	P-0009059-T01-IM5	NA	NA
crc_msk_2017	P-0009062-T01-IM5	NA	NA
crc_msk_2017	P-0009114-T01-IM5	NA	NA
crc_msk_2017	P-0009121-T01-IM5	NA	NA
crc_msk_2017	P-0009139-T01-IM5	NA	NA
crc_msk_2017	P-0009142-T01-IM5	NA	NA
crc_msk_2017	P-0009145-T01-IM5	NA	NA
crc_msk_2017	P-0009145-T02-IM5	NA	NA
crc_msk_2017	P-0009149-T01-IM5	NA	NA
crc_msk_2017	P-0009157-T01-IM5	NA	NA
crc_msk_2017	P-0009163-T01-IM5	NA	NA
crc_msk_2017	P-0009167-T01-IM5	NA	NA
crc_msk_2017	P-0009169-T01-IM5	NA	NA
crc_msk_2017	P-0009170-T01-IM5	NA	NA
crc_msk_2017	P-0009185-T01-IM5	NA	NA
crc_msk_2017	P-0009192-T01-IM5	NA	NA
crc_msk_2017	P-0009200-T01-IM5	NA	NA
crc_msk_2017	P-0009224-T02-IM5	NA	NA
crc_msk_2017	P-0009252-T01-IM5	NA	NA
crc_msk_2017	P-0009294-T01-IM5	NA	NA
crc_msk_2017	P-0009302-T01-IM5	NA	NA
crc_msk_2017	P-0009303-T01-IM5	NA	NA
crc_msk_2017	P-0009305-T01-IM5	NA	NA
crc_msk_2017	P-0009341-T01-IM5	NA	NA
crc_msk_2017	P-0009355-T01-IM5	NA	NA
crc_msk_2017	P-0009362-T01-IM5	NA	NA
crc_msk_2017	P-0009363-T01-IM5	NA	NA
crc_msk_2017	P-0009377-T01-IM5	NA	NA
crc_msk_2017	P-0009403-T02-IM5	NA	NA
crc_msk_2017	P-0009418-T01-IM5	NA	NA
crc_msk_2017	P-0009433-T01-IM5	NA	NA
crc_msk_2017	P-0009445-T01-IM5	NA	NA
crc_msk_2017	P-0009464-T01-IM5	NA	NA
crc_msk_2017	P-0009488-T01-IM5	NA	NA
crc_msk_2017	P-0009561-T01-IM5	NA	NA
crc_msk_2017	P-0009617-T01-IM5	NA	NA
crc_msk_2017	P-0009645-T01-IM5	NA	NA
crc_msk_2017	P-0009650-T01-IM5	NA	NA
crc_msk_2017	P-0009690-T01-IM5	NA	NA
crc_msk_2017	P-0009703-T01-IM5	NA	NA
crc_msk_2017	P-0009707-T01-IM5	NA	NA
crc_msk_2017	P-0009712-T01-IM5	NA	NA
crc_msk_2017	P-0009716-T01-IM5	NA	NA
crc_msk_2017	P-0009741-T01-IM5	NA	NA
crc_msk_2017	P-0009751-T01-IM5	NA	NA
crc_msk_2017	P-0009757-T01-IM5	NA	NA
crc_msk_2017	P-0009760-T01-IM5	NA	NA
crc_msk_2017	P-0009798-T01-IM5	NA	NA
crc_msk_2017	P-0009826-T01-IM5	NA	NA
crc_msk_2017	P-0009830-T01-IM5	NA	NA
crc_msk_2017	P-0009838-T01-IM5	NA	NA
crc_msk_2017	P-0009842-T01-IM5	NA	NA
crc_msk_2017	P-0009850-T01-IM5	NA	NA
crc_msk_2017	P-0009851-T01-IM5	NA	NA
crc_msk_2017	P-0009863-T01-IM5	NA	NA
crc_msk_2017	P-0009871-T01-IM5	NA	NA
crc_msk_2017	P-0009902-T01-IM5	NA	NA
crc_msk_2017	P-0009903-T01-IM5	NA	NA
crc_msk_2017	P-0009905-T01-IM5	NA	NA
crc_msk_2017	P-0009949-T01-IM5	NA	NA
crc_msk_2017	P-0009954-T01-IM5	NA	NA
crc_msk_2017	P-0009964-T01-IM5	NA	NA
crc_msk_2017	P-0009964-T02-IM5	NA	NA
crc_msk_2017	P-0009971-T01-IM5	NA	NA
crc_msk_2017	P-0009972-T01-IM5	NA	NA
crc_msk_2017	P-0009993-T01-IM3	NA	NA
crc_msk_2017	P-0009993-T01-IM5	NA	NA
crc_msk_2017	P-0010007-T01-IM5	NA	NA
crc_msk_2017	P-0010009-T01-IM5	NA	NA
crc_msk_2017	P-0010014-T01-IM5	NA	NA
crc_msk_2017	P-0010018-T01-IM5	NA	NA
crc_msk_2017	P-0010020-T01-IM5	NA	NA
crc_msk_2017	P-0010022-T01-IM5	NA	NA
crc_msk_2017	P-0010044-T01-IM5	NA	NA
crc_msk_2017	P-0010049-T01-IM5	NA	NA
crc_msk_2017	P-0010062-T01-IM5	NA	NA
crc_msk_2017	P-0010074-T01-IM5	NA	NA
crc_msk_2017	P-0010098-T01-IM5	NA	NA
crc_msk_2017	P-0010098-T02-IM5	NA	NA
crc_msk_2017	P-0010112-T01-IM5	NA	NA
crc_msk_2017	P-0010118-T01-IM5	NA	NA
crc_msk_2017	P-0010125-T01-IM5	NA	NA
crc_msk_2017	P-0010134-T01-IM5	NA	NA
crc_msk_2017	P-0010138-T01-IM5	NA	NA
crc_msk_2017	P-0010139-T01-IM5	NA	NA
crc_msk_2017	P-0010141-T01-IM5	NA	NA
crc_msk_2017	P-0010146-T01-IM5	NA	NA
crc_msk_2017	P-0010147-T01-IM5	NA	NA
crc_msk_2017	P-0010159-T01-IM5	NA	NA
crc_msk_2017	P-0010160-T01-IM5	NA	NA
crc_msk_2017	P-0010167-T01-IM5	NA	NA
crc_msk_2017	P-0010180-T01-IM5	NA	NA
crc_msk_2017	P-0010203-T01-IM5	NA	NA
crc_msk_2017	P-0010207-T01-IM5	NA	NA
crc_msk_2017	P-0010219-T01-IM5	NA	NA
crc_msk_2017	P-0010238-T01-IM5	NA	NA
crc_msk_2017	P-0010243-T01-IM5	NA	NA
crc_msk_2017	P-0010268-T01-IM5	NA	NA
crc_msk_2017	P-0010275-T01-IM5	NA	NA
crc_msk_2017	P-0010308-T01-IM5	NA	NA
crc_msk_2017	P-0010330-T01-IM5	NA	NA
crc_msk_2017	P-0010342-T01-IM5	NA	NA
crc_msk_2017	P-0010343-T01-IM5	NA	NA
crc_msk_2017	P-0010350-T01-IM5	NA	NA
crc_msk_2017	P-0010352-T01-IM5	NA	NA
crc_msk_2017	P-0010360-T01-IM5	NA	NA
crc_msk_2017	P-0010363-T01-IM5	NA	NA
crc_msk_2017	P-0010364-T01-IM5	NA	NA
crc_msk_2017	P-0010365-T01-IM5	NA	NA
crc_msk_2017	P-0010367-T01-IM5	NA	NA
crc_msk_2017	P-0010393-T01-IM5	NA	NA
crc_msk_2017	P-0010406-T01-IM5	NA	NA
crc_msk_2017	P-0010407-T01-IM5	NA	NA
crc_msk_2017	P-0010422-T01-IM5	NA	NA
crc_msk_2017	P-0010425-T01-IM5	NA	NA
crc_msk_2017	P-0010428-T01-IM5	NA	NA
crc_msk_2017	P-0010432-T01-IM5	NA	NA
crc_msk_2017	P-0010497-T01-IM5	NA	NA
crc_msk_2017	P-0010499-T01-IM5	NA	NA
crc_msk_2017	P-0010504-T01-IM5	NA	NA
crc_msk_2017	P-0010506-T01-IM5	NA	NA
crc_msk_2017	P-0010509-T01-IM5	NA	NA
crc_msk_2017	P-0010512-T01-IM5	NA	NA
crc_msk_2017	P-0010513-T01-IM5	NA	NA
crc_msk_2017	P-0010535-T01-IM5	NA	NA
crc_msk_2017	P-0010581-T01-IM5	NA	NA
crc_msk_2017	P-0010587-T01-IM5	NA	NA
crc_msk_2017	P-0010599-T01-IM5	NA	NA
crc_msk_2017	P-0010627-T01-IM5	NA	NA
crc_msk_2017	P-0010665-T01-IM5	NA	NA
crc_msk_2017	P-0010673-T01-IM5	NA	NA
crc_msk_2017	P-0010680-T01-IM5	NA	NA
crc_msk_2017	P-0010710-T01-IM5	NA	NA
crc_msk_2017	P-0010734-T01-IM5	NA	NA
crc_msk_2017	P-0010742-T01-IM5	NA	NA
crc_msk_2017	P-0010749-T01-IM5	NA	NA
crc_msk_2017	P-0010751-T01-IM5	NA	NA
crc_msk_2017	P-0010781-T01-IM5	NA	NA
crc_msk_2017	P-0010783-T01-IM5	NA	NA
crc_msk_2017	P-0010798-T01-IM5	NA	NA
crc_msk_2017	P-0010832-T01-IM5	NA	NA
crc_msk_2017	P-0010861-T01-IM5	NA	NA
crc_msk_2017	P-0010898-T01-IM5	NA	NA
crc_msk_2017	P-0010929-T01-IM5	NA	NA
crc_msk_2017	P-0010932-T01-IM5	NA	NA
crc_msk_2017	P-0010959-T01-IM5	NA	NA
crc_msk_2017	P-0010960-T01-IM5	NA	NA
crc_msk_2017	P-0010965-T01-IM5	NA	NA
crc_msk_2017	P-0010966-T01-IM5	NA	NA
crc_msk_2017	P-0010968-T01-IM5	NA	NA
crc_msk_2017	P-0010985-T01-IM5	NA	NA
crc_msk_2017	P-0011014-T01-IM5	NA	NA
crc_msk_2017	P-0011027-T01-IM5	NA	NA
crc_msk_2017	P-0011039-T01-IM5	NA	NA
crc_msk_2017	P-0011068-T01-IM5	NA	NA
crc_msk_2017	P-0011071-T01-IM5	NA	NA
crc_msk_2017	P-0011074-T01-IM5	NA	NA
crc_msk_2017	P-0011084-T02-IM5	NA	NA
crc_msk_2017	P-0011108-T01-IM5	NA	NA
crc_msk_2017	P-0011109-T01-IM5	NA	NA
crc_msk_2017	P-0011110-T01-IM5	NA	NA
crc_msk_2017	P-0011120-T01-IM5	NA	NA
crc_msk_2017	P-0011124-T01-IM5	NA	NA
crc_msk_2017	P-0011131-T01-IM5	NA	NA
crc_msk_2017	P-0011144-T01-IM5	NA	NA
crc_msk_2017	P-0011158-T01-IM5	NA	NA
crc_msk_2017	P-0011182-T01-IM5	NA	NA
crc_msk_2017	P-0011184-T01-IM5	NA	NA
crc_msk_2017	P-0011195-T01-IM5	NA	NA
crc_msk_2017	P-0011226-T01-IM5	NA	NA
crc_msk_2017	P-0011235-T01-IM5	NA	NA
crc_msk_2017	P-0011239-T02-IM5	NA	NA
crc_msk_2017	P-0011255-T01-IM5	NA	NA
crc_msk_2017	P-0011258-T01-IM5	NA	NA
crc_msk_2017	P-0011259-T01-IM5	NA	NA
crc_msk_2017	P-0011264-T01-IM5	NA	NA
crc_msk_2017	P-0011282-T01-IM5	NA	NA
crc_msk_2017	P-0011283-T01-IM5	NA	NA
crc_msk_2017	P-0011287-T01-IM5	NA	NA
crc_msk_2017	P-0011288-T01-IM5	NA	NA
crc_msk_2017	P-0011291-T01-IM5	NA	NA
crc_msk_2017	P-0011296-T01-IM5	NA	NA
crc_msk_2017	P-0011300-T01-IM5	NA	NA
crc_msk_2017	P-0011306-T01-IM5	NA	NA
crc_msk_2017	P-0011324-T01-IM5	NA	NA
crc_msk_2017	P-0011347-T01-IM5	NA	NA
crc_msk_2017	P-0011357-T01-IM5	NA	NA
crc_msk_2017	P-0011366-T01-IM5	NA	NA
crc_msk_2017	P-0011374-T01-IM5	NA	NA
crc_msk_2017	P-0011380-T01-IM5	NA	NA
crc_msk_2017	P-0011384-T01-IM5	NA	NA
crc_msk_2017	P-0011396-T01-IM5	NA	NA
crc_msk_2017	P-0011446-T01-IM5	NA	NA
crc_msk_2017	P-0011455-T01-IM5	NA	NA
crc_msk_2017	P-0011468-T01-IM5	NA	NA
crc_msk_2017	P-0011484-T01-IM5	NA	NA
crc_msk_2017	P-0011510-T01-IM5	NA	NA
crc_msk_2017	P-0011511-T01-IM5	NA	NA
crc_msk_2017	P-0011512-T01-IM5	NA	NA
crc_msk_2017	P-0011520-T01-IM5	NA	NA
crc_msk_2017	P-0011533-T01-IM5	NA	NA
crc_msk_2017	P-0011545-T01-IM5	NA	NA
crc_msk_2017	P-0011563-T01-IM5	NA	NA
crc_msk_2017	P-0011603-T03-IM5	NA	NA
crc_msk_2017	P-0012032-T01-IM5	NA	NA
crc_msk_2017	P-0012033-T01-IM5	NA	NA
crc_msk_2017	P-0012074-T01-IM5	NA	NA
crc_msk_2017	P-0012100-T01-IM5	NA	NA
crc_msk_2017	P-0012110-T01-IM5	NA	NA
crc_msk_2017	P-0012115-T01-IM5	NA	NA
crc_msk_2017	P-0012133-T01-IM5	NA	NA
crc_msk_2017	P-0012135-T01-IM5	NA	NA
crc_msk_2017	P-0012147-T01-IM5	NA	NA
crc_msk_2017	P-0012233-T01-IM5	NA	NA
crc_msk_2017	P-0012249-T01-IM5	NA	NA
crc_msk_2017	P-0012266-T01-IM5	NA	NA
crc_msk_2017	P-0012268-T01-IM5	NA	NA
crc_msk_2017	P-0012277-T01-IM5	NA	NA
crc_msk_2017	P-0012281-T01-IM5	NA	NA
crc_msk_2017	P-0012313-T01-IM5	NA	NA
crc_msk_2017	P-0012340-T01-IM5	NA	NA
crc_msk_2017	P-0012366-T01-IM5	NA	NA
crc_msk_2017	P-0012383-T01-IM5	NA	NA
crc_msk_2017	P-0012384-T01-IM5	NA	NA
crc_msk_2017	P-0012389-T01-IM5	NA	NA
crc_msk_2017	P-0012399-T01-IM5	NA	NA
crc_msk_2017	P-0012402-T01-IM5	NA	NA
crc_msk_2017	P-0012406-T01-IM5	NA	NA
crc_msk_2017	P-0012415-T01-IM5	NA	NA
crc_msk_2017	P-0012418-T01-IM5	NA	NA
crc_msk_2017	P-0012418-T02-IM5	NA	NA
crc_msk_2017	P-0012419-T01-IM5	NA	NA
crc_msk_2017	P-0012426-T01-IM5	NA	NA
crc_msk_2017	P-0012447-T01-IM5	NA	NA
crc_msk_2017	P-0012554-T01-IM5	NA	NA
crc_msk_2017	P-0012566-T01-IM5	NA	NA
crc_msk_2017	P-0012623-T01-IM5	NA	NA
crc_msk_2017	P-0012625-T01-IM5	NA	NA
crc_msk_2017	P-0012653-T01-IM5	NA	NA
crc_msk_2017	P-0012653-T02-IM5	NA	NA
crc_msk_2017	P-0012680-T01-IM5	NA	NA
crc_msk_2017	P-0012683-T01-IM5	NA	NA
crc_msk_2017	P-0012685-T01-IM5	NA	NA
crc_msk_2017	P-0012695-T01-IM5	NA	NA
crc_msk_2017	P-0012708-T01-IM5	NA	NA
crc_msk_2017	P-0012722-T01-IM5	NA	NA
crc_msk_2017	P-0012723-T01-IM5	NA	NA
crc_msk_2017	P-0012728-T01-IM5	NA	NA
crc_msk_2017	P-0012738-T01-IM5	NA	NA
crc_msk_2017	P-0012742-T01-IM5	NA	NA
crc_msk_2017	P-0012747-T01-IM5	NA	NA
crc_msk_2017	P-0012779-T01-IM5	NA	NA
crc_msk_2017	P-0012781-T01-IM5	NA	NA
crc_msk_2017	P-0012810-T01-IM5	NA	NA
crc_msk_2017	P-0012823-T01-IM5	NA	NA
crc_msk_2017	P-0012823-T02-IM5	NA	NA
crc_msk_2017	P-0012847-T01-IM5	NA	NA
crc_msk_2017	P-0012877-T01-IM5	NA	NA
crc_msk_2017	P-0012878-T01-IM5	NA	NA
crc_msk_2017	P-0012900-T01-IM5	NA	NA
crc_msk_2017	P-0012912-T01-IM5	NA	NA
crc_msk_2017	P-0012965-T01-IM5	NA	NA
crc_msk_2017	P-0012974-T01-IM5	NA	NA
crc_msk_2017	P-0013010-T01-IM5	NA	NA
crc_msk_2017	P-0013020-T01-IM5	NA	NA
crc_msk_2017	P-0013055-T01-IM5	NA	NA
crc_msk_2017	P-0013062-T01-IM5	NA	NA
crc_msk_2017	P-0013082-T01-IM5	NA	NA
crc_msk_2017	P-0013087-T01-IM5	NA	NA
crc_msk_2017	P-0013088-T01-IM5	NA	NA
crc_msk_2017	P-0013096-T01-IM5	NA	NA
crc_msk_2017	P-0013103-T01-IM5	NA	NA
crc_msk_2017	P-0013121-T02-IM5	NA	NA
crc_msk_2017	P-0013121-T03-IM5	NA	NA
crc_msk_2017	P-0013144-T01-IM5	NA	NA
crc_msk_2017	P-0013146-T01-IM5	NA	NA
crc_msk_2017	P-0013156-T01-IM5	NA	NA
crc_msk_2017	P-0013159-T01-IM5	NA	NA
crc_msk_2017	P-0013169-T01-IM5	NA	NA
crc_msk_2017	P-0013186-T01-IM5	NA	NA
crc_msk_2017	P-0013201-T01-IM5	NA	NA
crc_msk_2017	P-0013227-T01-IM5	NA	NA
crc_msk_2017	P-0013258-T01-IM5	NA	NA
crc_msk_2017	P-0013263-T01-IM5	NA	NA
crc_msk_2017	P-0013277-T01-IM5	NA	NA
crc_msk_2017	P-0013285-T01-IM5	NA	NA
crc_msk_2017	P-0013300-T01-IM5	NA	NA
crc_msk_2017	P-0013354-T01-IM5	NA	NA
crc_msk_2017	P-0013357-T01-IM5	NA	NA
crc_msk_2017	P-0013374-T01-IM5	NA	NA
crc_msk_2017	P-0013375-T01-IM5	NA	NA
crc_msk_2017	P-0013395-T01-IM5	NA	NA
crc_msk_2017	P-0013397-T01-IM5	NA	NA
crc_msk_2017	P-0013400-T01-IM5	NA	NA
crc_msk_2017	P-0013404-T01-IM5	NA	NA
crc_msk_2017	P-0013407-T01-IM5	NA	NA
crc_msk_2017	P-0013441-T01-IM5	NA	NA
crc_msk_2017	P-0013461-T01-IM5	NA	NA
crc_msk_2017	P-0013462-T01-IM5	NA	NA
crc_msk_2017	P-0013488-T01-IM5	NA	NA
crc_msk_2017	P-0013492-T01-IM5	NA	NA
crc_msk_2017	P-0013495-T01-IM5	NA	NA
crc_msk_2017	P-0013551-T01-IM5	NA	NA
crc_msk_2017	P-0013594-T01-IM5	NA	NA
crc_msk_2017	P-0013648-T01-IM5	NA	NA
crc_msk_2017	P-0013704-T01-IM5	NA	NA
crc_msk_2017	P-0013735-T01-IM5	NA	NA
crc_msk_2017	P-0013758-T01-IM5	NA	NA
crc_msk_2017	P-0013760-T01-IM5	NA	NA
crc_msk_2017	P-0013772-T01-IM5	NA	NA
crc_msk_2017	P-0013784-T01-IM5	NA	NA
crc_msk_2017	P-0013785-T01-IM5	NA	NA
crc_msk_2017	P-0013786-T01-IM5	NA	NA
crc_msk_2017	P-0013787-T01-IM5	NA	NA
crc_msk_2017	P-0013788-T01-IM5	NA	NA
crc_msk_2017	P-0013799-T01-IM5	NA	NA
crc_msk_2017	P-0013820-T01-IM5	NA	NA
crc_msk_2017	P-0013822-T02-IM6	NA	NA
crc_msk_2017	P-0013828-T01-IM5	NA	NA
crc_msk_2017	P-0013856-T01-IM5	NA	NA
crc_msk_2017	P-0013876-T01-IM5	NA	NA
crc_msk_2017	P-0013881-T01-IM5	NA	NA
crc_msk_2017	P-0013894-T01-IM5	NA	NA
crc_msk_2017	P-0013897-T01-IM5	NA	NA
crc_msk_2017	P-0013907-T01-IM5	NA	NA
crc_msk_2017	P-0013929-T01-IM5	NA	NA
crc_msk_2017	P-0013941-T01-IM5	NA	NA
crc_msk_2017	P-0013947-T01-IM5	NA	NA
crc_msk_2017	P-0013955-T01-IM5	NA	NA
crc_msk_2017	P-0013963-T01-IM5	NA	NA
crc_msk_2017	P-0013975-T01-IM5	NA	NA
crc_msk_2017	P-0013981-T01-IM5	NA	NA
crc_msk_2017	P-0013982-T01-IM5	NA	NA
crc_msk_2017	P-0014010-T01-IM5	NA	NA
crc_msk_2017	P-0014020-T01-IM5	NA	NA
crc_msk_2017	P-0014021-T01-IM5	NA	NA
crc_msk_2017	P-0014026-T01-IM5	NA	NA
crc_msk_2017	P-0014042-T01-IM5	NA	NA
crc_msk_2017	P-0014066-T01-IM5	NA	NA
crc_msk_2017	P-0014116-T01-IM5	NA	NA
